,x,y,z,path
227,28.836000000000002,38.718,3.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
228,41.148,59.616,14.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
229,2.2680000000000002,28.35,10.600000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
230,24.462,51.354,0.6000000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
231,60.264,48.114000000000004,15.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
232,21.222,36.936,1.2000000000000002,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
233,53.622,50.706,6.800000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
234,18.792,34.506,8.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
235,47.142,58.482,2.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
236,59.778,48.924,15.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
237,12.636000000000001,43.902,1.2000000000000002,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
238,56.7,58.644,5.800000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
239,20.736,50.868,2.8000000000000003,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
240,28.836000000000002,55.728,8.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
241,0.81,27.702,4.800000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
242,34.344,56.7,4.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
243,30.942,51.678000000000004,0.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
244,26.73,52.812000000000005,11.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
245,32.886,52.488,0.6000000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
246,36.288000000000004,43.902,2.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
247,37.908,57.996,7.800000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
248,45.36,48.114000000000004,14.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
249,17.982,40.014,2.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
250,26.082,50.382000000000005,3.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
251,53.622,63.666000000000004,11.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
252,58.968,50.868,9.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
253,43.74,52.65,15.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
254,2.43,23.814,2.4000000000000004,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
255,13.932,35.316,12.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
256,10.530000000000001,26.73,0.6000000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
257,38.232,54.756,14.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
258,6.642,36.936,11.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
259,57.510000000000005,60.912,8.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
260,13.932,42.120000000000005,11.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
261,48.438,54.756,1.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
262,8.586,33.534,8.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
263,26.082,49.410000000000004,3.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
264,26.082,38.556000000000004,11.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
265,26.73,42.282000000000004,13.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
266,13.446,40.176,9.600000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
267,48.762,53.946000000000005,2.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
268,62.370000000000005,53.136,6.800000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
269,12.636000000000001,28.35,2.4000000000000004,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
270,11.502,27.216,4.800000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
271,23.166,48.924,3.6,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
272,1.1340000000000001,36.936,0.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
273,41.472,61.398,10.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
274,30.942,55.242000000000004,1.2000000000000002,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
275,46.980000000000004,53.622,1.6,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
276,17.172,44.550000000000004,11.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
277,16.362000000000002,38.556000000000004,12.600000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
278,3.24,37.422000000000004,0.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
279,60.588,61.56,10.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
280,11.664,28.026,6.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
281,63.504000000000005,60.264,11.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
282,3.888,36.45,1.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
283,23.976,49.410000000000004,3.8000000000000003,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
284,7.29,24.624000000000002,0.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
285,23.328,51.516,0.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
286,37.26,43.254000000000005,7.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
287,19.764,47.142,11.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
288,4.5360000000000005,40.176,6.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
289,15.228,47.466,3.6,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
290,28.836000000000002,51.192,9.600000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
291,0.648,37.746,6.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
292,33.534,56.862,12.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
293,21.222,35.802,9.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
294,50.544000000000004,58.644,3.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
295,8.262,28.998,9.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
296,30.456,54.918,12.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
297,18.792,36.126,11.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
298,51.516,55.242000000000004,1.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
299,47.466,51.354,6.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
300,43.578,46.494,8.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
301,41.31,61.236000000000004,9.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
302,49.410000000000004,52.488,10.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
303,49.410000000000004,62.694,7.800000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
304,12.96,42.444,12.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
305,30.456,53.46,11.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
306,26.082,36.774,2.6,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
307,10.206,41.472,11.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
308,54.27,52.002,4.6000000000000005,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
309,28.512,51.516,14.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
310,37.26,59.454,8.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
311,3.0780000000000003,23.652,3.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
312,39.852000000000004,60.75,12.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
313,48.762,53.136,2.8000000000000003,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
314,34.344,47.304,14.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
315,7.128,30.942,1.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
316,3.564,25.596,0.6000000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
317,60.426,58.644,6.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
318,36.612,51.84,1.2000000000000002,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
319,29.808,49.248000000000005,13.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
320,50.868,48.276,11.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
321,3.888,22.518,3.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
322,29.646,46.332,10.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
323,23.814,45.684000000000005,13.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
324,6.156000000000001,23.976,2.4000000000000004,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
325,40.824,61.398,10.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
326,46.818000000000005,49.572,3.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
327,57.996,54.108000000000004,15.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
328,37.908,46.008,14.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
329,52.326,48.276,15.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
330,41.958,60.912,11.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
331,52.002,59.13,3.8000000000000003,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
332,51.03,63.18,14.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
333,56.862,49.734,7.6000000000000005,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
334,12.312000000000001,40.824,10.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
335,65.934,50.544000000000004,15.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
336,26.244,47.466,0.6000000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
337,48.438,57.834,2.4000000000000004,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
338,6.804,29.322,1.6,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
339,52.974000000000004,63.666000000000004,13.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
340,62.208,50.382000000000005,14.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
341,27.54,47.304,0.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
342,59.940000000000005,52.326,7.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
343,3.888,40.338,2.6,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
344,47.142,56.862,2.4000000000000004,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
345,32.238,42.768,2.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
346,16.362000000000002,35.802,5.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
347,22.518,51.678000000000004,9.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
348,49.248000000000005,57.024,2.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
349,45.522,53.784,3.8000000000000003,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
350,8.91,42.768,7.800000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
351,42.606,49.410000000000004,1.2000000000000002,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
352,8.748000000000001,43.416000000000004,7.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
353,26.406000000000002,36.45,4.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
354,60.264,60.102000000000004,7.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
355,43.416000000000004,53.622,15.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
356,41.148,60.912,11.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
357,16.848,33.21,9.600000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
358,3.888,39.366,1.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
359,64.476,54.432,8.6,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
360,58.968,52.488,15.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
361,18.306,49.248000000000005,2.4000000000000004,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
362,8.91,42.444,2.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
363,0.486,34.668,9.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
364,29.16,50.868,14.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
365,46.818000000000005,56.376000000000005,2.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
366,23.490000000000002,39.042,1.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
367,26.73,47.466,14.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
368,21.222,36.45,10.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
369,22.356,38.07,1.4000000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
370,25.272000000000002,54.108000000000004,5.800000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
371,59.13,60.912,8.6,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
372,10.692,37.908,1.2000000000000002,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
373,15.552,29.970000000000002,4.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
374,32.076,53.46,14.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
375,37.908,44.064,8.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
376,18.792,46.656,8.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
377,8.586,42.768,3.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
378,17.982,48.762,8.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
379,1.944,32.562,1.4000000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
380,28.026,50.706,10.600000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
381,25.92,40.662,13.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
382,33.048,57.510000000000005,10.600000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
383,50.382000000000005,58.806000000000004,3.8000000000000003,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
384,44.712,51.03,15.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
385,52.002,62.532000000000004,7.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
386,56.862,60.75,8.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
387,6.156000000000001,40.5,7.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
388,1.296,32.886,1.4000000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
389,29.322,49.086,13.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
390,46.656,62.208,9.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
391,63.504000000000005,60.426,15.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
392,42.93,50.22,1.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
393,63.504000000000005,49.086,14.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
394,34.182,49.572,0.6000000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
395,23.814,37.422000000000004,1.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
396,23.328,52.488,4.800000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
397,21.546,46.17,7.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
398,55.242000000000004,48.924,10.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
399,4.3740000000000006,40.176,4.800000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
400,36.936,44.388,2.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
401,61.722,60.75,14.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
402,31.59,55.08,13.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
403,42.768,46.818000000000005,4.800000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
404,49.086,56.538000000000004,2.8000000000000003,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
405,21.060000000000002,40.176,0.6000000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
406,17.172,32.724000000000004,9.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
407,34.506,46.494,14.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
408,26.082,48.762,3.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
409,56.376000000000005,57.024,4.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
410,16.686,37.26,12.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
411,39.528,56.052,15.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
412,7.614,41.634,4.6000000000000005,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
413,7.776,37.26,1.6,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
414,0.972,24.624000000000002,3.6,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
415,7.614,29.16,9.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
416,24.624000000000002,49.410000000000004,4.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
417,21.87,36.126,1.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
418,44.388,48.762,14.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
419,43.416000000000004,51.03,1.2000000000000002,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
420,17.982,34.668,10.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
421,20.736,41.958,12.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
422,26.244,37.422000000000004,1.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
423,39.366,55.89,14.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
424,36.774,58.32,6.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
425,6.48,31.428,11.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
426,29.970000000000002,45.522,10.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
427,8.91,43.74,4.6000000000000005,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
428,25.434,41.148,2.4000000000000004,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
429,43.74,55.404,15.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
430,65.44800000000001,59.454,15.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
431,38.556000000000004,60.102000000000004,10.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
432,4.86,36.45,0.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
433,38.232,44.064,7.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
434,44.550000000000004,56.7,3.6,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
435,11.502,34.992000000000004,0.6000000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
436,29.322,43.092,11.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
437,37.422000000000004,47.628,0.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
438,7.29,26.892,7.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
439,1.296,25.92,5.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
440,19.926000000000002,48.924,3.6,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
441,40.014,56.7,1.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
442,50.22,53.622,11.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
443,66.906,57.510000000000005,13.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
444,60.75,61.236000000000004,14.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
445,0.81,36.936,1.2000000000000002,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
446,48.114000000000004,56.376000000000005,5.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
447,5.184,41.148,2.6,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
448,7.29,27.864,9.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
449,33.696,54.756,4.6000000000000005,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
450,33.372,41.148,3.6,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
451,51.84,63.342,9.600000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
452,7.938000000000001,30.78,2.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
453,56.214,52.812000000000005,14.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
454,35.154,58.806000000000004,10.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
455,52.488,49.086,9.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
456,45.522,56.862,3.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
457,8.262,30.78,11.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
458,31.104,47.142,2.2,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
459,14.256,43.092,12.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
460,21.384,43.902,3.8000000000000003,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
461,56.052,51.84,14.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
462,2.592,31.914,10.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
463,57.996,60.912,15.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
464,67.23,54.432,13.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
465,44.226,60.102000000000004,15.200000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
466,8.91,39.69,11.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
467,9.558,42.606,1.4000000000000001,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
468,45.846000000000004,57.672000000000004,3.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
469,15.552,32.562,8.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
470,2.43,22.032,5.4,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
471,6.3180000000000005,35.478,11.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
472,33.858000000000004,56.214,11.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
473,5.67,37.584,9.0,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
474,57.834,54.756,14.8,../../ground truth/FISH/celegans_dyn-90_ceff-90_label.ics.ome.tiff
